fila_csv,conjunto
15070,entrenamiento
15071,entrenamiento
15072,entrenamiento
15073,entrenamiento
15074,entrenamiento
15075,entrenamiento
15076,validacion
15077,prueba
15078,prueba
15079,entrenamiento
15080,entrenamiento
15081,prueba
15082,validacion
15083,entrenamiento
15084,validacion
15085,prueba
15086,entrenamiento
15087,entrenamiento
15088,entrenamiento
15089,entrenamiento
15090,entrenamiento
15091,prueba
15092,entrenamiento
15093,entrenamiento
15094,prueba
15095,entrenamiento
15096,validacion
15097,prueba
15098,prueba
15099,entrenamiento
15100,prueba
15101,entrenamiento
15102,entrenamiento
15103,entrenamiento
15104,entrenamiento
15105,entrenamiento
15106,entrenamiento
15107,entrenamiento
15108,prueba
15109,entrenamiento
15110,prueba
15111,prueba
15112,validacion
15113,entrenamiento
15114,entrenamiento
15115,entrenamiento
15116,entrenamiento
15117,entrenamiento
15118,entrenamiento
15119,entrenamiento
15120,entrenamiento
15121,prueba
15122,entrenamiento
15123,entrenamiento
15124,entrenamiento
15125,entrenamiento
15126,entrenamiento
15127,entrenamiento
15128,prueba
15129,prueba
15130,validacion
15131,entrenamiento
15132,entrenamiento
15133,entrenamiento
15134,entrenamiento
15135,validacion
15136,validacion
15137,validacion
15138,entrenamiento
15139,entrenamiento
15140,prueba
15141,prueba
15142,prueba
15143,entrenamiento
15144,entrenamiento
15145,entrenamiento
15146,entrenamiento
15147,prueba
15148,entrenamiento
15149,validacion
15150,entrenamiento
15151,prueba
15152,entrenamiento
15153,entrenamiento
15154,prueba
15155,entrenamiento
15156,entrenamiento
15157,validacion
15158,entrenamiento
15159,entrenamiento
15160,entrenamiento
15161,entrenamiento
15162,prueba
15163,entrenamiento
15164,prueba
15165,entrenamiento
15166,validacion
15167,entrenamiento
15168,entrenamiento
15169,prueba
15170,entrenamiento
15171,entrenamiento
15172,entrenamiento
15173,prueba
15174,entrenamiento
15175,entrenamiento
15176,entrenamiento
15177,entrenamiento
15178,prueba
15179,entrenamiento
15180,validacion
15181,entrenamiento
15182,entrenamiento
15183,validacion
15184,prueba
15185,entrenamiento
15186,validacion
15187,entrenamiento
15188,entrenamiento
15189,entrenamiento
15190,entrenamiento
15191,entrenamiento
15192,entrenamiento
15193,entrenamiento
15194,entrenamiento
15195,entrenamiento
15196,entrenamiento
15197,prueba
15198,entrenamiento
15199,entrenamiento
15200,prueba
15201,entrenamiento
15202,entrenamiento
15203,prueba
15204,entrenamiento
15205,entrenamiento
15206,entrenamiento
15207,entrenamiento
15208,prueba
15209,entrenamiento
15210,entrenamiento
15211,prueba
15212,entrenamiento
15213,validacion
15214,validacion
15215,validacion
15216,entrenamiento
15217,validacion
15218,prueba
15219,prueba
15220,validacion
15221,prueba
15222,entrenamiento
15223,entrenamiento
15224,validacion
15225,prueba
15226,prueba
15227,entrenamiento
15228,prueba
15229,entrenamiento
15230,entrenamiento
15231,entrenamiento
15232,prueba
15233,entrenamiento
15234,prueba
15235,entrenamiento
15236,entrenamiento
15237,entrenamiento
15238,entrenamiento
15239,entrenamiento
15240,validacion
15241,validacion
15242,entrenamiento
15243,entrenamiento
15244,prueba
15245,prueba
15246,entrenamiento
15247,entrenamiento
15248,validacion
15249,entrenamiento
15250,prueba
15251,entrenamiento
15252,validacion
15253,entrenamiento
15254,validacion
15255,prueba
15256,prueba
15257,entrenamiento
15258,entrenamiento
15259,entrenamiento
15260,prueba
15261,prueba
15262,entrenamiento
15263,entrenamiento
15264,validacion
15265,entrenamiento
15266,entrenamiento
15267,entrenamiento
15268,prueba
15269,entrenamiento
15270,entrenamiento
15271,prueba
15272,validacion
15273,entrenamiento
15274,entrenamiento
15275,entrenamiento
15276,entrenamiento
15277,entrenamiento
15278,entrenamiento
15279,entrenamiento
15280,entrenamiento
15281,prueba
15282,prueba
15283,entrenamiento
15284,validacion
15285,validacion
15286,prueba
15287,entrenamiento
15288,prueba
15289,entrenamiento
15290,validacion
15291,prueba
15292,entrenamiento
15293,entrenamiento
15294,validacion
15295,prueba
15296,validacion
15297,prueba
15298,prueba
15299,prueba
15300,entrenamiento
15301,prueba
15302,entrenamiento
15303,entrenamiento
15304,entrenamiento
15305,entrenamiento
15306,entrenamiento
15307,entrenamiento
15308,entrenamiento
15309,validacion
15310,validacion
15311,entrenamiento
15312,entrenamiento
15313,entrenamiento
15314,entrenamiento
15315,entrenamiento
15316,entrenamiento
15317,entrenamiento
15318,prueba
15319,entrenamiento
15320,prueba
15321,prueba
15322,prueba
15323,entrenamiento
15324,entrenamiento
15325,validacion
15326,validacion
15327,entrenamiento
15328,prueba
15329,entrenamiento
15330,entrenamiento
15331,entrenamiento
15332,prueba
15333,entrenamiento
15334,prueba
15335,entrenamiento
15336,entrenamiento
15337,prueba
15338,entrenamiento
15339,entrenamiento
15340,entrenamiento
15341,prueba
15342,validacion
15343,entrenamiento
15344,entrenamiento
15345,entrenamiento
15346,entrenamiento
15347,entrenamiento
15348,prueba
15349,prueba
15350,entrenamiento
15351,validacion
15352,entrenamiento
15353,prueba
15354,entrenamiento
15355,prueba
15356,entrenamiento
15357,entrenamiento
15358,entrenamiento
15359,prueba
15360,entrenamiento
15361,entrenamiento
15362,validacion
15363,entrenamiento
15364,entrenamiento
15365,validacion
15366,entrenamiento
15367,entrenamiento
15368,validacion
15369,entrenamiento
15370,prueba
15371,validacion
15372,prueba
15373,prueba
15374,entrenamiento
15375,entrenamiento
15376,validacion
15377,entrenamiento
15378,prueba
15379,validacion
15380,entrenamiento
15381,entrenamiento
15382,validacion
15383,prueba
15384,entrenamiento
15385,entrenamiento
15386,entrenamiento
15387,prueba
15388,entrenamiento
15389,entrenamiento
15390,entrenamiento
15391,prueba
15392,entrenamiento
15393,entrenamiento
15394,entrenamiento
15395,prueba
15396,entrenamiento
15397,entrenamiento
15398,prueba
15399,validacion
15400,validacion
15401,validacion
15402,validacion
15403,validacion
15404,entrenamiento
15405,entrenamiento
15406,validacion
15407,entrenamiento
15408,prueba
15409,entrenamiento
15410,prueba
15411,entrenamiento
15412,prueba
15413,entrenamiento
15414,entrenamiento
15415,entrenamiento
15416,validacion
15417,entrenamiento
15418,entrenamiento
15419,entrenamiento
15420,entrenamiento
15421,validacion
15422,prueba
15423,validacion
15424,prueba
15425,entrenamiento
15426,prueba
15427,entrenamiento
15428,entrenamiento
15429,entrenamiento
15430,entrenamiento
15431,entrenamiento
15432,entrenamiento
15433,validacion
15434,entrenamiento
15435,entrenamiento
15436,entrenamiento
15437,entrenamiento
15438,entrenamiento
15439,validacion
15440,validacion
15441,entrenamiento
15442,validacion
15443,entrenamiento
15444,prueba
15445,validacion
15446,validacion
15447,entrenamiento
15448,prueba
15449,entrenamiento
15450,entrenamiento
15451,entrenamiento
15452,entrenamiento
15453,entrenamiento
15454,validacion
15455,entrenamiento
15456,entrenamiento
15457,entrenamiento
15458,prueba
15459,validacion
15460,validacion
15461,entrenamiento
15462,entrenamiento
15463,entrenamiento
15464,entrenamiento
15465,entrenamiento
15466,entrenamiento
15467,prueba
15468,prueba
15469,entrenamiento
15470,entrenamiento
15471,prueba
15472,prueba
15473,entrenamiento
15474,entrenamiento
15475,entrenamiento
15476,prueba
15477,entrenamiento
15478,entrenamiento
15479,entrenamiento
15480,entrenamiento
15481,entrenamiento
15482,entrenamiento
15483,validacion
15484,entrenamiento
15485,entrenamiento
15486,validacion
15487,entrenamiento
15488,entrenamiento
15489,validacion
15490,entrenamiento
15491,prueba
15492,entrenamiento
15493,entrenamiento
15494,validacion
15495,validacion
15496,prueba
15497,entrenamiento
15498,entrenamiento
15499,entrenamiento
15500,prueba
15501,entrenamiento
15502,prueba
15503,validacion
15504,prueba
15505,entrenamiento
15506,validacion
15507,entrenamiento
15508,validacion
15509,validacion
15510,prueba
15511,entrenamiento
15512,entrenamiento
15513,entrenamiento
15514,entrenamiento
15515,entrenamiento
15516,entrenamiento
15517,entrenamiento
15518,entrenamiento
15519,validacion
15520,entrenamiento
15521,entrenamiento
15522,entrenamiento
15523,prueba
15524,entrenamiento
15525,entrenamiento
15526,entrenamiento
15527,entrenamiento
15528,entrenamiento
15529,entrenamiento
15530,entrenamiento
15531,entrenamiento
15532,entrenamiento
15533,prueba
15534,entrenamiento
15535,entrenamiento
15536,entrenamiento
15537,validacion
15538,entrenamiento
15539,entrenamiento
15540,entrenamiento
15541,entrenamiento
15542,entrenamiento
15543,prueba
15544,entrenamiento
15545,entrenamiento
15546,validacion
15547,entrenamiento
15548,entrenamiento
15549,entrenamiento
15550,entrenamiento
15551,entrenamiento
15552,entrenamiento
15553,entrenamiento
15554,prueba
15555,prueba
15556,entrenamiento
15557,prueba
15558,entrenamiento
15559,entrenamiento
15560,entrenamiento
15561,validacion
15562,entrenamiento
15563,entrenamiento
15564,validacion
15565,entrenamiento
15566,validacion
15567,prueba
15568,entrenamiento
15569,entrenamiento
15570,prueba
15571,validacion
15572,entrenamiento
15573,entrenamiento
15574,validacion
15575,entrenamiento
15576,entrenamiento
15577,entrenamiento
15578,validacion
15579,prueba
15580,entrenamiento
15581,prueba
15582,validacion
15583,entrenamiento
15584,entrenamiento
15585,validacion
15586,entrenamiento
15587,validacion
15588,entrenamiento
15589,entrenamiento
15590,validacion
15591,entrenamiento
15592,entrenamiento
15593,entrenamiento
15594,validacion
15595,prueba
15596,prueba
15597,prueba
15598,entrenamiento
15599,validacion
15600,prueba
15601,prueba
15602,prueba
15603,entrenamiento
15604,prueba
15605,entrenamiento
15606,validacion
15607,entrenamiento
15608,validacion
15609,validacion
15610,entrenamiento
15611,entrenamiento
15612,entrenamiento
15613,entrenamiento
15614,entrenamiento
15615,validacion
15616,entrenamiento
15617,prueba
15618,validacion
15619,entrenamiento
15620,entrenamiento
15621,entrenamiento
15622,entrenamiento
15623,prueba
15624,prueba
15625,validacion
15626,entrenamiento
15627,entrenamiento
15628,validacion
15629,entrenamiento
15630,prueba
15631,entrenamiento
15632,entrenamiento
15633,entrenamiento
15634,prueba
15635,entrenamiento
15636,validacion
15637,prueba
15638,entrenamiento
15639,entrenamiento
15640,prueba
15641,entrenamiento
15642,prueba
15643,entrenamiento
15644,validacion
15645,validacion
15646,validacion
15647,validacion
15648,entrenamiento
15649,entrenamiento
15650,entrenamiento
15651,validacion
15652,entrenamiento
15653,entrenamiento
15654,prueba
15655,validacion
15656,validacion
15657,entrenamiento
15658,entrenamiento
15659,validacion
15660,entrenamiento
15661,prueba
15662,entrenamiento
15663,entrenamiento
15664,entrenamiento
15665,validacion
15666,entrenamiento
15667,entrenamiento
15668,entrenamiento
15669,entrenamiento
15670,entrenamiento
15671,validacion
15672,prueba
15673,entrenamiento
15674,prueba
15675,entrenamiento
15676,entrenamiento
15677,entrenamiento
15678,entrenamiento
15679,prueba
15680,validacion
15681,entrenamiento
15682,entrenamiento
15683,entrenamiento
15684,entrenamiento
15685,entrenamiento
15686,entrenamiento
15687,entrenamiento
15688,validacion
15689,entrenamiento
15690,entrenamiento
15691,entrenamiento
15692,entrenamiento
15693,entrenamiento
15694,entrenamiento
15695,entrenamiento
15696,entrenamiento
15697,prueba
15698,prueba
15699,entrenamiento
15700,entrenamiento
15701,prueba
15702,prueba
15703,prueba
15704,entrenamiento
15705,entrenamiento
15706,entrenamiento
15707,entrenamiento
15708,prueba
15709,entrenamiento
15710,prueba
15711,prueba
15712,entrenamiento
15713,entrenamiento
15714,entrenamiento
15715,entrenamiento
15716,entrenamiento
15717,prueba
15718,prueba
15719,entrenamiento
15720,entrenamiento
15721,entrenamiento
15722,validacion
15723,entrenamiento
15724,validacion
15725,entrenamiento
15726,entrenamiento
15727,prueba
15728,entrenamiento
15729,entrenamiento
15730,entrenamiento
15731,prueba
15732,prueba
15733,entrenamiento
15734,entrenamiento
15735,prueba
15736,entrenamiento
15737,prueba
15738,entrenamiento
15739,entrenamiento
15740,entrenamiento
15741,entrenamiento
15742,prueba
15743,entrenamiento
15744,entrenamiento
15745,validacion
15746,entrenamiento
15747,prueba
15748,entrenamiento
15749,entrenamiento
15750,entrenamiento
15751,entrenamiento
15752,prueba
15753,entrenamiento
15754,prueba
15755,entrenamiento
15756,entrenamiento
15757,entrenamiento
15758,entrenamiento
15759,entrenamiento
15760,validacion
15761,prueba
15762,entrenamiento
15763,prueba
15764,prueba
15765,prueba
15766,entrenamiento
15767,entrenamiento
15768,entrenamiento
15769,entrenamiento
15770,entrenamiento
15771,entrenamiento
15772,entrenamiento
15773,entrenamiento
15774,validacion
15775,prueba
15776,entrenamiento
15777,validacion
15778,validacion
15779,validacion
15780,entrenamiento
15781,entrenamiento
15782,entrenamiento
15783,entrenamiento
15784,validacion
15785,entrenamiento
15786,entrenamiento
15787,entrenamiento
15788,entrenamiento
15789,entrenamiento
15790,validacion
15791,prueba
15792,entrenamiento
15793,validacion
15794,validacion
15795,validacion
15796,prueba
15797,prueba
15798,entrenamiento
15799,entrenamiento
15800,prueba
15801,prueba
15802,validacion
15803,entrenamiento
15804,validacion
15805,validacion
15806,validacion
15807,entrenamiento
15808,entrenamiento
15809,validacion
15810,prueba
15811,entrenamiento
15812,entrenamiento
15813,prueba
15814,entrenamiento
15815,prueba
15816,prueba
15817,validacion
15818,prueba
15819,prueba
15820,prueba
15821,validacion
15822,prueba
15823,validacion
15824,entrenamiento
15825,validacion
15826,entrenamiento
15827,entrenamiento
15828,entrenamiento
15829,entrenamiento
15830,validacion
15831,prueba
15832,prueba
15833,prueba
15834,validacion
15835,entrenamiento
15836,prueba
15837,validacion
15838,entrenamiento
15839,prueba
15840,prueba
15841,entrenamiento
15842,entrenamiento
15843,validacion
15844,entrenamiento
15845,entrenamiento
15846,entrenamiento
15847,prueba
15848,entrenamiento
15849,entrenamiento
15850,entrenamiento
15851,validacion
15852,validacion
15853,entrenamiento
15854,entrenamiento
15855,entrenamiento
15856,entrenamiento
15857,entrenamiento
15858,entrenamiento
15859,entrenamiento
15860,entrenamiento
15861,validacion
15862,entrenamiento
15863,prueba
15864,entrenamiento
15865,prueba
15866,entrenamiento
15867,entrenamiento
15868,entrenamiento
15869,entrenamiento
15870,prueba
15871,entrenamiento
15872,entrenamiento
15873,entrenamiento
15874,entrenamiento
15875,entrenamiento
15876,validacion
15877,entrenamiento
15878,entrenamiento
15879,entrenamiento
15880,validacion
15881,entrenamiento
15882,entrenamiento
15883,validacion
15884,validacion
15885,entrenamiento
15886,validacion
15887,entrenamiento
15888,validacion
15889,entrenamiento
15890,validacion
15891,entrenamiento
15892,entrenamiento
15893,entrenamiento
15894,entrenamiento
15895,validacion
15896,entrenamiento
15897,validacion
15898,entrenamiento
15899,prueba
15900,entrenamiento
15901,entrenamiento
15902,entrenamiento
15903,entrenamiento
15904,entrenamiento
15905,entrenamiento
15906,validacion
15907,entrenamiento
15908,prueba
15909,entrenamiento
15910,entrenamiento
15911,entrenamiento
15912,entrenamiento
15913,entrenamiento
15914,prueba
15915,validacion
15916,entrenamiento
15917,entrenamiento
15918,entrenamiento
15919,entrenamiento
15920,prueba
15921,entrenamiento
15922,prueba
15923,prueba
15924,entrenamiento
15925,entrenamiento
15926,entrenamiento
15927,entrenamiento
15928,entrenamiento
15929,entrenamiento
15930,prueba
15931,prueba
15932,prueba
15933,entrenamiento
15934,entrenamiento
15935,entrenamiento
15936,entrenamiento
15937,entrenamiento
15938,entrenamiento
15939,entrenamiento
15940,entrenamiento
15941,entrenamiento
15942,entrenamiento
15943,prueba
15944,entrenamiento
15945,entrenamiento
15946,entrenamiento
15947,validacion
15948,entrenamiento
15949,entrenamiento
15950,validacion
15951,entrenamiento
15952,entrenamiento
15953,entrenamiento
15954,prueba
15955,prueba
15956,prueba
15957,entrenamiento
15958,entrenamiento
15959,prueba
15960,entrenamiento
15961,entrenamiento
15962,entrenamiento
15963,entrenamiento
15964,entrenamiento
15965,validacion
15966,entrenamiento
15967,validacion
15968,entrenamiento
15969,entrenamiento
15970,validacion
15971,validacion
15972,validacion
15973,prueba
15974,entrenamiento
15975,entrenamiento
15976,entrenamiento
15977,entrenamiento
15978,entrenamiento
15979,entrenamiento
15980,entrenamiento
15981,prueba
15982,entrenamiento
15983,prueba
15984,entrenamiento
15985,entrenamiento
15986,entrenamiento
15987,entrenamiento
15988,entrenamiento
15989,prueba
15990,validacion
15991,prueba
15992,entrenamiento
